0,6.57355412783
0,8.42947384734
0,10.0108351163
0,10.6300522705
0,10.8304718509
0,15.643918467
0,16.1772108182
0,18.6567749573
0,19.9062835246
0,19.9882850379
0,20.5465349573
0,22.3108020878
0,26.8401667044
0,28.8750743371
0,29.5698557111
0,29.9950361408
0,35.2439936448
0,35.2554823341
0,37.0469027927
0,37.6745776626
0,38.496697064
0,38.5245985064
0,38.690340194
0,45.2717709571
0,45.6666241951
0,49.1963278738
0,52.3681865142
0,53.7503765666
0,54.0665479455
0,54.8079583112
0,56.7425117507
0,58.9135473693
0,60.0167140111
0,62.9846066755
0,64.2353513094
0,66.2142944624
0,69.4638940404
0,72.2304394696
0,73.1696196464
0,75.6893601854
0,77.2120124933
0,82.7045492574
0,83.0657205361
0,84.0195513218
0,86.3997893792
0,87.1329266587
0,87.4525844183
0,91.8462460939
0,92.4428668745
0,94.4131728029
0,96.0055215333
0,96.1629546779
0,103.359391982
0,104.327582829
0,108.611688206
0,110.522411732
0,113.529805122
0,115.18341376
0,115.399425854
0,119.231812365
0,122.832385066
0,122.998506563
0,127.182577505
0,128.393832728
0,129.290542962
0,130.422213467
0,132.094902946
0,133.806031735
0,135.779071504
0,135.87812207
0,139.48894559
0,143.717319608
0,146.187321838
0,160.060994031
0,161.078141224
0,162.903162747
0,165.049273714
0,167.582327426
0,168.016390625
0,169.842700823
0,174.030210487
0,179.54822978
0,181.261259908
0,186.122581567
0,188.196499143
0,190.701505225
0,190.773852418
0,191.746057704
0,195.562817807
0,195.687080808
0,196.958387651
0,198.891694794
0,200.478053835
0,201.777905745
0,202.752027643
0,202.892134414
0,204.103674116
0,210.405280025
0,212.872394323
0,213.206345796
0,213.868679805
0,214.223679263
0,214.888768774
0,217.663829636
0,220.148771093
0,226.223069579
0,228.56523616
0,228.81073012
0,229.060749119
0,230.899792475
0,231.463012839
0,235.413064455
0,236.262911411
0,237.172484009
0,237.359560295
0,243.12560131
0,245.594979287
0,246.23293358
0,249.156407533
0,249.67177879
0,249.674518574
0,255.453836777
0,256.437233481
0,256.989560009
0,260.841413056
0,261.063030676
0,263.595282623
0,264.77380042
0,265.54248553
0,266.611521851
0,267.022658491
0,268.522621743
0,268.933311403
0,270.673963473
0,270.698453025
0,275.004165409
0,278.20177467
0,278.273217031
0,281.304518748
0,281.496339593
0,285.878680571
0,287.736532718
0,288.494818712
0,288.756525352
0,289.050229854
0,289.897894861
0,291.193275525
0,295.283092432
0,297.224864377
0,298.550295328
0,298.977114698
0,299.481612394
0,299.481947168
0,300.923595806
0,301.996757638
0,302.413876178
0,303.014685884
0,308.191415761
0,309.26129703
0,313.131094421
0,313.254805334
0,313.293954406
0,313.854878607
0,314.773673537
0,315.006085797
0,315.647420965
0,316.405091653
0,316.681617182
0,319.93590374
0,319.949714681
0,322.753926116
0,324.904186151
0,325.846300565
0,329.445184686
0,334.002708505
0,337.1219878
0,338.137506455
0,345.44971116
0,346.199722392
0,347.300523363
0,347.416242438
0,350.283879659
0,351.979869522
0,352.430045981
0,360.109147054
0,362.353662324
0,367.989884185
0,375.240902656
0,377.352898193
0,377.723716746
0,388.331483284
0,389.777105041
0,392.049622234
0,392.249775086
0,398.027917815
0,400.209719818
0,400.333849112
0,404.348983648
0,406.600508888
0,411.254328432
0,414.286440846
0,419.190248922
0,419.855410989
0,423.047803477
0,423.955722355
0,426.312912442
0,426.785655335
0,427.042466512
0,431.05905052
0,431.88346861
0,438.234233663
0,438.836030423
0,441.48603232
0,441.52299776
0,443.057677038
0,449.56897592
0,449.711601927
0,453.248787369
0,453.485554821
0,454.867016903
0,455.69896722
0,458.760897058
0,460.891819519
0,462.044562804
0,463.164385655
0,463.223036674
0,468.983672033
0,473.907789099
0,474.812068044
0,477.909185758
0,478.174881523
0,481.784134023
0,482.799600802
0,484.310191228
0,485.702630695
0,486.153403445
0,487.300259301
0,487.563627563
0,487.861225065
0,490.138189436
0,492.402229877
0,495.516154282
0,495.600553931
0,495.967141335
0,496.352180979
0,497.45905851
0,500.534403405
0,503.787412507
0,504.607852069
0,505.472917198
0,507.472746976
0,508.482649213
0,511.184658427
0,512.381136037
0,513.255898059
0,525.324981443
0,526.016284709
0,529.301484543
0,533.040300882
0,536.342791134
0,536.388347126
0,537.096162544
0,542.180131503
0,542.329867285
0,549.120420475
0,554.416846208
0,556.732328699
0,556.741147312
0,558.959444252
0,559.873145521
0,562.001552169
0,564.880143066
0,565.071878621
0,566.548478343
0,567.904193406
0,572.287307786
0,575.033734875
0,576.082946109
0,577.22897218
0,578.779456718
0,581.086885066
0,584.642527409
0,590.721500879
0,592.050431069
0,598.65827732
0,601.811577909
0,603.200178649
0,603.930543679
0,604.215733859
0,605.423784008
0,607.708961619
0,611.128173512
0,612.134446129
0,627.681936613
0,630.230230457
0,634.186611651
0,634.810876073
0,639.800483033
0,641.368175075
0,641.965384065
0,646.805818219
0,647.665885382
0,648.536614911
0,648.770521052
0,649.502005656
0,651.495574987
0,652.0079247
0,653.083232479
0,656.070162028
0,656.40055751
0,661.914225792
0,662.030097375
0,668.08431935
0,669.852924854
0,670.953118866
0,672.186450892
0,675.847640029
0,677.047949375
0,677.363430411
0,685.530610541
0,686.305686554
0,686.589569903
0,687.525516037
0,688.104657211
0,689.636236556
0,691.090428017
0,692.034919525
0,693.024203189
0,694.302558566
0,695.775087293
0,701.439747307
0,701.598627392
0,702.550008145
0,703.840846085
0,706.104414201
0,708.895616848
0,709.650430662
0,711.522254659
0,712.268059354
0,713.771091507
0,714.097995999
0,714.603309102
0,716.345731339
0,717.20307895
0,718.731714409
0,721.716989641
0,722.579706052
0,722.866300615
0,724.177198498
0,724.261111957
0,729.395419919
0,730.368811301
0,730.412792993
0,731.575468011
0,735.363349056
0,736.292487381
0,736.742806936
0,740.06110239
0,745.124000245
0,747.331001812
0,748.118404764
0,753.381853976
0,755.191203773
0,755.363110541
0,756.560452339
0,761.412435132
0,761.891815107
0,763.590231405
0,768.209954273
0,768.422052365
0,769.878357245
0,773.627126025
0,777.277881068
0,780.004094565
0,780.507228931
0,782.705208699
0,784.405932559
0,787.637481527
0,788.13047242
0,792.78778996
0,795.606819235
0,796.245912661
0,796.489200698
0,800.250121415
0,801.576892595
0,804.044752391
0,804.223794342
0,807.051937064
0,809.745039728
0,809.818132285
0,810.151065995
0,811.929069744
0,822.656202918
0,822.868570717
0,823.040434337
0,825.011516977
0,825.57526057
0,826.272219562
0,827.151938429
0,828.297466456
0,830.963369483
0,831.011384611
0,832.390406917
0,835.208889023
0,842.807382856
0,844.890031344
0,846.236741732
0,846.718224917
0,847.437033431
0,847.650922346
0,851.48980644
0,852.268068851
0,853.387418726
0,853.743424214
0,854.400027156
0,855.833641771
0,856.404728782
0,857.783622835
0,860.104135625
0,862.550072137
0,862.558814282
0,862.848494236
0,868.303642183
0,868.944916511
0,875.204194307
0,875.743393512
0,882.650783593
0,884.745507986
0,885.764743501
0,887.229066227
0,887.384429361
0,887.987401319
0,888.397894563
0,888.917641844
0,890.439872936
0,891.126348172
0,893.158313032
0,893.303145298
0,893.757711932
0,900.167303227
0,903.347363602
